geography,id,hhcars0_control,hhcars1_control,hhcars2_control,hhcars3_control,hhpersons1_control,hhpersons2_control,hhpersons3_control,hhpersons4_control,hhpersons5_control,hhpersons6_control,hhpersons7_control,hhpersons8_control,hhpersons9_control,hhpersons10_control,hhchildren0_control,hhchildren1_control,hhchildren2_control,hhchildren3_control,hhincome0_control,hhincome26153_control,hhincome54517_control,hhincome98123_control,hhworkers0_control,hhworkers1_control,hhworkers2_control,hhworkers3_control,hhage_of_head5_control,hhage_of_head18_control,hhage_of_head25_control,hhage_of_head35_control,hhage_of_head65_control,hhrace_id1_control,hhrace_id2_control,hhrace_id3_control,hhrace_id4_control,num_hh_control,age0_control,age18_control,age25_control,age65_control,sex1_control,sex2_control,race_id1_control,race_id2_control,race_id3_control,race_id4_control,hhcars0_result,hhcars1_result,hhcars2_result,hhcars3_result,hhpersons1_result,hhpersons2_result,hhpersons3_result,hhpersons4_result,hhpersons5_result,hhpersons6_result,hhpersons7_result,hhpersons8_result,hhpersons9_result,hhpersons10_result,hhchildren0_result,hhchildren1_result,hhchildren2_result,hhchildren3_result,hhincome0_result,hhincome26153_result,hhincome54517_result,hhincome98123_result,hhworkers0_result,hhworkers1_result,hhworkers2_result,hhworkers3_result,hhage_of_head5_result,hhage_of_head18_result,hhage_of_head25_result,hhage_of_head35_result,hhage_of_head65_result,hhrace_id1_result,hhrace_id2_result,hhrace_id3_result,hhrace_id4_result,num_hh_result,age0_result,age18_result,age25_result,age65_result,sex1_result,sex2_result,race_id1_result,race_id2_result,race_id3_result,race_id4_result,hhcars0_diff,hhcars1_diff,hhcars2_diff,hhcars3_diff,hhpersons1_diff,hhpersons2_diff,hhpersons3_diff,hhpersons4_diff,hhpersons5_diff,hhpersons6_diff,hhpersons7_diff,hhpersons8_diff,hhpersons9_diff,hhpersons10_diff,hhchildren0_diff,hhchildren1_diff,hhchildren2_diff,hhchildren3_diff,hhincome0_diff,hhincome26153_diff,hhincome54517_diff,hhincome98123_diff,hhworkers0_diff,hhworkers1_diff,hhworkers2_diff,hhworkers3_diff,hhage_of_head5_diff,hhage_of_head18_diff,hhage_of_head25_diff,hhage_of_head35_diff,hhage_of_head65_diff,hhrace_id1_diff,hhrace_id2_diff,hhrace_id3_diff,hhrace_id4_diff,num_hh_diff,age0_diff,age18_diff,age25_diff,age65_diff,sex1_diff,sex2_diff,race_id1_diff,race_id2_diff,race_id3_diff,race_id4_diff
TAZ,1321,25,124,131,40,60,118,87,15,19,13,6,2,0,0,209,54,31,26,133,114,53,20,99,132,72,17,1,14,44,166,95,208,67,19,26,320,204,89,429,126,417,431,507,195,63,83,25,124,130,41,60,118,87,15,19,13,6,2,0,0,210,53,32,25,133,114,53,20,99,132,71,18,1,14,43,166,96,207,67,19,27,320,205,90,428,125,419,429,499,197,63,89,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,-1,1,0,0,-1,0,1,-1,0,0,1,0,1,1,-1,-1,2,-2,-8,2,0,6
TAZ,1322,136,469,183,60,427,218,154,35,11,3,0,0,0,0,668,111,53,16,663,136,36,13,423,328,76,21,0,41,104,344,359,522,208,58,60,848,265,130,740,403,626,912,858,400,159,121,136,468,184,60,427,219,153,36,10,3,0,0,0,0,668,111,53,16,662,137,36,13,424,327,76,21,0,43,104,344,357,520,209,59,60,848,266,129,735,406,623,913,855,399,161,121,0,-1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,-1,0,0,0,2,0,0,-2,-2,1,1,0,0,1,-1,-5,3,-3,1,-3,-1,2,0
TAZ,1323,21,127,96,39,75,71,64,46,19,0,5,1,1,1,176,43,48,16,101,122,38,22,103,110,52,18,0,12,46,129,96,187,48,16,32,283,200,66,363,121,353,397,460,139,47,104,21,127,96,39,75,71,64,46,19,0,5,1,1,1,176,43,48,16,101,122,38,22,103,110,53,17,0,12,45,131,95,187,48,16,32,283,203,61,363,123,351,399,461,139,46,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,2,-1,0,0,0,0,0,3,-5,0,2,-2,2,1,0,-1,0
TAZ,1324,15,101,90,56,90,41,45,56,15,0,9,5,1,0,164,39,36,23,62,84,51,65,63,103,67,29,0,6,35,149,72,178,43,13,28,262,190,63,373,92,363,355,467,117,43,91,15,101,90,56,90,40,45,56,16,0,9,5,1,0,165,37,37,23,62,83,51,66,64,102,67,29,0,6,35,148,73,177,43,13,29,262,195,64,369,93,365,356,459,127,42,93,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,-2,1,0,0,-1,0,1,1,-1,0,0,0,0,0,-1,1,-1,0,0,1,0,5,1,-4,1,2,1,-8,10,-1,2
TAZ,1325,24,109,87,45,68,61,55,26,35,0,11,8,1,0,154,42,32,37,103,89,51,22,84,101,61,19,0,11,45,124,85,155,61,19,30,265,227,77,367,113,389,395,397,194,65,128,24,109,87,45,68,61,55,26,35,0,11,8,1,0,156,41,31,37,103,89,51,22,84,101,60,20,0,11,44,124,86,155,62,19,29,265,233,77,364,110,391,393,398,199,64,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,0,1,0,1,0,-1,0,6,0,-3,-3,2,-2,1,5,-1,-5
TAZ,1326,20,107,154,63,65,90,46,69,51,19,3,0,1,0,193,52,57,42,62,113,114,55,85,134,93,32,0,3,43,204,94,231,66,10,37,344,303,88,540,127,517,541,666,212,44,136,20,107,154,63,65,90,46,69,52,18,3,0,1,0,193,52,57,42,62,113,114,55,85,134,93,32,0,3,43,203,95,231,66,10,37,344,306,87,538,126,516,541,664,211,44,138,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,3,-1,-2,-1,-1,0,-2,-1,0,2
TAZ,1327,68,362,196,97,280,193,199,39,1,11,0,0,0,0,568,104,44,7,266,327,115,15,274,308,115,26,0,25,93,328,277,495,131,33,64,723,214,144,799,333,683,807,967,286,77,160,70,361,196,96,281,193,197,39,1,12,0,0,0,0,570,102,44,7,267,327,114,15,274,310,113,26,0,25,92,330,276,493,133,33,64,723,214,143,796,338,683,808,968,290,74,159,2,-1,0,-1,1,0,-2,0,0,1,0,0,0,0,2,-2,0,0,1,0,-1,0,0,2,-2,0,0,0,-1,2,-1,-2,2,0,0,0,0,-1,-3,5,0,1,1,4,-3,-1
TAZ,1328,133,519,451,158,356,376,313,176,19,20,0,0,1,0,861,205,172,23,593,349,213,106,418,503,279,61,1,55,184,599,422,816,257,76,112,1261,624,243,1565,543,1372,1603,1827,594,226,328,133,519,451,158,356,376,313,176,19,20,0,0,1,0,860,206,172,23,594,348,213,106,418,503,280,60,1,56,184,599,421,816,257,76,112,1261,627,243,1560,545,1373,1602,1830,590,226,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,-1,0,0,0,0,1,-1,0,1,0,0,-1,0,0,0,0,0,3,0,-5,2,1,-1,3,-4,0,1
TAZ,1329,74,322,198,59,302,217,74,14,5,41,0,0,0,0,529,63,25,36,227,262,156,8,259,276,104,14,1,21,98,256,277,441,139,29,44,653,233,95,632,325,604,681,833,265,83,104,74,322,198,59,302,217,74,14,5,41,0,0,0,0,530,62,25,36,227,262,156,8,259,276,104,14,1,21,98,257,276,442,138,29,44,653,236,94,629,326,605,680,832,266,83,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,3,-1,-3,1,1,-1,-1,1,0,0
TAZ,1330,45,266,230,89,136,162,109,142,59,20,1,0,0,1,354,109,117,50,290,186,129,25,182,264,148,36,1,20,109,319,181,398,134,38,60,630,502,145,901,242,861,929,1084,370,144,192,44,267,230,89,136,163,108,143,58,20,1,0,0,1,355,108,117,50,290,187,128,25,183,264,148,35,1,20,108,318,183,399,133,38,60,630,507,141,896,241,856,929,1084,365,143,193,-1,1,0,0,0,1,-1,1,-1,0,0,0,0,0,1,-1,0,0,0,1,-1,0,1,0,0,-1,0,0,-1,-1,2,1,-1,0,0,0,5,-4,-5,-1,-5,0,0,-5,-1,1
TAZ,1331,106,602,472,170,281,485,268,146,68,0,65,21,7,9,840,220,159,131,616,487,219,28,461,561,269,59,0,51,199,669,431,839,298,81,132,1350,1115,354,1731,581,1772,2009,2116,991,272,402,106,603,471,170,281,486,268,146,68,0,65,20,7,9,839,221,159,131,615,488,218,29,460,563,268,59,0,51,199,667,433,838,299,81,132,1350,1120,360,1728,577,1779,2006,2125,987,271,402,0,1,-1,0,0,1,0,0,0,0,0,-1,0,0,-1,1,0,0,-1,1,-1,1,-1,2,-1,0,0,0,0,-2,2,-1,1,0,0,0,5,6,-3,-4,7,-3,9,-4,-1,0
TAZ,1332,88,489,379,116,379,380,162,148,1,0,1,0,1,0,829,140,89,14,420,336,241,75,407,445,187,33,2,42,125,478,425,727,205,51,89,1072,365,183,1165,525,987,1251,1429,466,137,206,88,489,379,116,379,380,163,147,1,0,1,0,1,0,830,140,88,14,421,336,240,75,407,446,186,33,2,42,124,481,423,726,206,51,89,1072,363,182,1163,529,987,1250,1430,463,137,207,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,-1,0,1,0,-1,0,0,1,-1,0,0,0,-1,3,-2,-1,1,0,0,0,-2,-1,-2,4,0,-1,1,-3,0,1
TAZ,1333,33,191,197,73,110,147,127,71,17,8,11,0,1,2,322,80,65,27,168,152,165,9,151,201,115,27,0,20,70,254,150,318,94,34,48,494,319,125,675,194,634,679,785,270,108,150,32,191,198,73,110,147,126,72,17,8,11,0,1,2,322,80,65,27,167,152,166,9,151,201,115,27,0,20,70,254,150,319,94,34,47,494,321,125,673,194,634,679,786,271,108,148,-1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,2,0,-2,0,0,0,1,1,0,-2
TAZ,1334,93,387,226,105,214,250,213,90,18,0,12,11,2,1,531,134,102,44,530,149,75,57,313,324,145,29,0,52,121,370,268,486,193,55,77,811,501,225,927,354,904,1103,1093,498,179,237,92,388,226,105,214,249,214,91,18,0,12,10,2,1,532,134,101,44,531,149,75,56,313,324,146,28,0,52,121,369,269,487,192,55,77,811,506,224,921,349,901,1099,1094,490,180,236,-1,1,0,0,0,-1,1,1,0,0,0,-1,0,0,1,0,-1,0,1,0,0,-1,0,0,1,-1,0,0,0,-1,1,1,-1,0,0,0,5,-1,-6,-5,-3,-4,1,-8,1,-1
TAZ,1335,139,595,341,156,543,277,209,83,84,13,15,1,2,4,926,145,91,69,627,396,146,62,523,474,186,48,1,53,158,538,481,841,227,70,93,1231,574,264,1309,592,1277,1462,1750,549,205,235,139,594,341,157,543,277,209,83,84,13,15,1,2,4,929,144,90,68,627,395,147,62,523,474,186,48,1,53,158,536,483,839,228,70,94,1231,582,261,1305,586,1271,1463,1742,549,206,237,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,-2,2,-2,1,0,1,0,8,-3,-4,-6,-6,1,-8,0,1,2
TAZ,1336,9,26,10,6,28,11,4,4,2,2,0,0,0,0,41,6,4,0,20,18,12,1,26,15,7,3,0,2,9,15,25,27,16,4,4,51,14,10,47,29,50,50,48,33,12,7,9,26,10,6,28,11,4,5,1,2,0,0,0,0,42,6,3,0,20,19,12,0,26,15,7,3,0,3,9,15,24,26,16,5,4,51,12,11,48,28,50,49,46,32,16,5,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,-1,0,0,1,0,-1,0,0,0,0,0,1,0,0,-1,-1,0,1,0,0,-2,1,1,-1,0,-1,-2,-1,4,-2
TAZ,1337,314,1378,825,253,1075,825,442,281,123,0,20,1,1,2,2030,361,256,123,1513,812,396,49,1191,1064,435,80,1,120,370,1200,1079,1766,619,164,221,2770,1287,513,2867,1309,2737,3239,3580,1383,450,563,314,1379,825,252,1075,825,442,281,123,0,20,1,1,2,2030,361,256,123,1512,812,397,49,1192,1064,434,80,1,120,371,1202,1076,1766,619,164,221,2770,1290,510,2860,1311,2734,3237,3576,1382,449,564,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,-1,0,0,0,1,2,-3,0,0,0,0,0,3,-3,-7,2,-3,-2,-4,-1,-1,1
TAZ,1338,33,289,560,257,129,587,251,129,20,20,2,1,0,0,841,170,105,23,120,195,416,408,253,421,398,67,0,21,154,577,387,822,143,48,126,1139,453,224,1477,660,1363,1451,1967,362,107,378,32,290,559,258,129,587,251,129,20,20,2,1,0,0,843,168,105,23,120,196,415,408,253,421,398,67,0,21,154,577,387,824,143,47,125,1139,454,224,1478,658,1364,1450,1974,360,106,374,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,1,0,1,-2,1,-1,7,-2,-1,-4
TAZ,1339,33,253,558,324,163,520,169,189,68,34,14,6,5,0,800,159,143,66,90,172,328,578,230,391,421,126,0,17,128,659,364,868,134,46,120,1168,670,257,1646,628,1621,1580,2300,393,121,387,33,253,557,325,164,520,170,189,68,34,13,5,5,0,803,159,143,63,90,171,329,578,230,390,421,127,0,17,128,660,363,870,135,45,118,1168,665,256,1644,625,1617,1573,2304,394,115,377,0,0,-1,1,1,0,1,0,0,0,-1,-1,0,0,3,0,0,-3,0,-1,1,0,0,-1,0,1,0,0,0,1,-1,2,1,-1,-2,0,-5,-1,-2,-3,-4,-7,4,1,-6,-10
TAZ,1340,52,430,540,226,360,458,221,109,80,20,0,0,0,0,932,159,106,51,151,386,461,250,331,523,320,74,0,27,155,616,450,902,195,51,100,1248,533,216,1452,694,1380,1515,2058,437,128,272,51,431,540,226,360,459,220,109,80,20,0,0,0,0,932,159,106,51,151,386,461,250,331,523,321,73,0,27,155,615,451,902,195,50,101,1248,533,214,1453,694,1380,1514,2056,438,125,275,-1,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,1,0,0,-1,1,0,0,-2,1,0,0,-1,-2,1,-3,3
TAZ,1341,16,178,145,74,147,106,76,49,24,0,7,1,1,2,300,42,43,28,59,194,59,101,129,175,88,21,0,9,52,201,151,282,69,13,49,413,227,84,459,224,491,503,620,180,41,153,16,178,144,75,147,108,76,49,23,0,7,1,1,1,301,43,43,26,59,193,60,101,130,175,87,21,0,9,52,200,152,282,69,13,49,413,220,80,453,225,480,498,609,177,41,151,0,0,-1,1,0,2,0,0,-1,0,0,0,0,-1,1,1,0,-2,0,-1,1,0,1,0,-1,0,0,0,0,-1,1,0,0,0,0,0,-7,-4,-6,1,-11,-5,-11,-3,0,-2
TAZ,1342,89,524,652,275,382,625,222,122,91,68,21,6,2,1,1107,186,147,100,251,416,492,381,416,609,411,104,0,35,198,760,547,1103,232,61,144,1540,832,264,1905,871,1880,1992,2697,586,165,424,89,524,652,275,383,624,222,122,91,68,21,6,2,1,1106,186,147,101,251,417,491,381,416,609,412,103,0,35,198,760,547,1101,233,62,144,1540,839,262,1901,869,1879,1992,2688,588,168,427,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,-1,0,0,0,1,-1,0,0,0,0,0,-2,1,1,0,0,7,-2,-4,-2,-1,0,-9,2,3,3
TAZ,1343,97,534,460,173,510,447,147,109,47,1,1,2,0,0,1029,114,89,32,366,363,275,260,422,512,278,52,0,32,169,573,490,888,193,57,126,1264,391,179,1276,699,1189,1356,1732,361,144,308,97,535,460,172,510,447,146,110,46,1,1,3,0,0,1029,113,90,32,366,362,276,260,422,511,279,52,0,32,169,573,490,886,195,57,126,1264,394,180,1277,698,1191,1358,1727,367,144,311,0,1,0,-1,0,0,-1,1,-1,0,0,1,0,0,0,-1,1,0,0,-1,1,0,0,-1,1,0,0,0,0,0,0,-2,2,0,0,0,3,1,1,-1,2,2,-5,6,0,3
TAZ,1344,29,184,137,34,160,155,25,21,23,0,0,0,0,0,324,35,11,14,145,138,72,29,150,151,73,10,0,12,42,170,160,250,79,16,39,384,100,73,347,224,338,406,457,156,45,86,29,184,137,34,160,155,25,21,23,0,0,0,0,0,325,34,11,14,145,139,72,28,151,150,73,10,0,12,41,170,161,250,80,16,38,384,100,73,346,225,338,406,455,158,47,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,-1,1,-1,0,0,0,0,-1,0,1,0,1,0,-1,0,0,0,-1,1,0,0,-2,2,2,-2
TAZ,1345,151,640,384,153,688,277,189,125,48,1,0,0,0,0,1044,139,109,36,565,348,239,176,530,523,233,42,0,43,151,592,542,894,257,49,128,1328,467,187,1214,687,1207,1348,1632,494,123,306,151,640,384,153,688,277,189,125,48,1,0,0,0,0,1044,139,109,36,563,348,240,177,529,525,233,41,0,43,150,592,543,893,257,49,129,1328,468,187,1215,685,1206,1349,1635,489,123,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,-1,2,0,-1,0,0,-1,0,1,-1,0,0,1,0,1,0,1,-2,-1,1,3,-5,0,2
TAZ,1346,0,5,12,1,6,5,4,1,2,0,0,0,0,0,12,2,2,2,4,5,7,2,5,7,6,0,0,1,5,7,5,15,2,0,1,18,12,1,22,7,20,22,31,5,1,5,0,5,12,1,5,4,5,2,2,0,0,0,0,0,11,2,3,2,4,5,7,2,4,7,7,0,0,2,5,7,4,15,2,0,1,18,14,4,23,5,22,24,34,6,2,4,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-1,0,1,0,0,1,0,0,-1,0,0,0,0,0,2,3,1,-2,2,2,3,1,1,-1
TAZ,1347,52,190,182,76,158,137,131,37,20,1,12,2,1,1,352,74,40,34,183,156,103,58,187,187,108,18,0,18,61,240,181,326,102,23,49,500,274,98,570,259,549,652,746,255,80,120,52,189,183,76,158,138,131,36,20,1,12,2,1,1,354,73,40,33,182,158,103,57,187,187,108,18,0,18,60,240,182,325,103,23,49,500,272,97,567,260,549,647,744,253,78,121,0,-1,1,0,0,1,0,-1,0,0,0,0,0,0,2,-1,0,-1,-1,2,0,-1,0,0,0,0,0,0,-1,0,1,-1,1,0,0,0,-2,-1,-3,1,0,-5,-2,-2,-2,1
TAZ,1348,74,418,497,212,317,414,196,189,76,9,0,0,0,0,855,141,167,38,254,294,312,341,325,472,332,72,0,28,142,628,403,827,201,48,125,1201,594,219,1488,622,1401,1522,1923,495,141,364,74,418,497,212,316,415,196,189,76,9,0,0,0,0,854,141,168,38,254,294,312,341,324,473,332,72,0,28,142,629,402,826,202,48,125,1201,596,219,1489,620,1403,1521,1921,497,141,365,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,-1,1,0,0,0,2,0,1,-2,2,-1,-2,2,0,1
TAZ,1349,64,255,171,57,210,179,92,61,5,0,0,0,0,0,412,73,52,10,328,116,83,20,211,221,100,15,0,27,81,242,197,339,130,35,43,547,207,93,540,273,492,621,645,275,79,114,65,255,170,57,210,177,93,62,5,0,0,0,0,0,411,74,52,10,329,116,82,20,211,222,99,15,0,27,80,243,197,338,131,35,43,547,209,93,541,273,494,622,643,277,81,115,1,0,-1,0,0,-2,1,1,0,0,0,0,0,0,-1,1,0,0,1,0,-1,0,0,1,-1,0,0,0,-1,1,0,-1,1,0,0,0,2,0,1,0,2,1,-2,2,2,1
TAZ,1350,98,577,459,159,501,379,208,154,13,38,0,0,0,0,973,167,118,35,368,490,293,142,432,532,273,56,0,34,181,603,475,884,235,53,121,1293,521,209,1394,668,1298,1494,1836,521,145,290,98,575,460,160,500,378,209,153,14,39,0,0,0,0,972,167,118,36,367,490,294,142,431,532,273,57,0,34,182,601,476,884,235,53,121,1293,526,210,1395,668,1303,1496,1836,524,147,292,0,-2,1,1,-1,-1,1,-1,1,1,0,0,0,0,-1,0,0,1,-1,0,1,0,-1,0,0,1,0,0,1,-2,1,0,0,0,0,0,5,1,1,0,5,2,0,3,2,2
TAZ,1351,62,457,454,148,283,454,230,38,56,6,39,12,0,3,827,150,68,76,237,414,329,141,319,471,275,56,0,22,143,535,421,788,192,49,92,1121,585,209,1309,653,1324,1432,1845,483,160,268,62,457,454,148,283,455,230,38,56,6,38,12,0,3,825,151,68,77,237,415,328,141,319,471,275,56,0,22,144,535,420,789,191,49,92,1121,585,204,1306,650,1314,1431,1840,476,162,267,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,-2,1,0,1,0,1,-1,0,0,0,0,0,0,0,1,0,-1,1,-1,0,0,0,0,-5,-3,-3,-10,-1,-5,-7,2,-1
TAZ,1352,0,21,8,5,14,11,2,2,2,3,0,0,0,0,26,3,1,4,7,19,4,4,14,13,4,3,0,0,2,17,15,20,8,3,3,34,18,6,30,24,40,38,42,16,4,16,0,22,8,4,14,11,2,2,1,4,0,0,0,0,26,3,1,4,7,19,4,4,13,14,5,2,0,0,2,17,15,21,9,1,3,34,20,4,32,23,39,40,43,18,1,17,0,1,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,0,0,0,0,0,1,1,-2,0,0,2,-2,2,-1,-1,2,1,2,-3,1
TAZ,1353,18,141,171,92,101,183,49,57,3,29,0,0,0,0,317,51,36,18,58,74,107,183,116,155,119,32,0,3,41,218,160,285,69,15,53,422,183,78,524,246,484,547,665,169,30,167,18,141,170,93,100,185,49,56,3,29,0,0,0,0,319,51,35,17,58,73,107,184,116,154,120,32,0,3,40,218,161,285,69,15,53,422,180,79,524,247,484,546,663,167,34,166,0,0,-1,1,-1,2,0,-1,0,0,0,0,0,0,2,0,-1,-1,0,-1,0,1,0,-1,1,0,0,0,-1,0,1,0,0,0,0,0,-3,1,0,1,0,-1,-2,-2,4,-1
TAZ,1354,15,150,66,32,123,80,22,10,0,9,12,3,2,2,214,18,6,25,69,90,62,42,98,109,39,17,0,6,30,118,109,183,47,10,23,263,134,48,260,155,282,315,373,132,29,63,15,151,66,31,124,79,22,10,0,10,11,3,2,2,214,18,6,25,69,90,62,42,98,109,39,17,0,6,30,118,109,183,47,11,22,263,133,46,255,154,279,309,367,132,31,58,0,1,0,-1,1,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,-2,-5,-1,-3,-6,-6,0,2,-5
TAZ,1355,34,217,195,80,199,187,78,26,35,0,1,0,0,0,414,65,29,18,114,134,166,112,176,212,119,19,0,8,75,223,220,373,85,23,45,526,179,61,533,320,496,597,736,184,51,122,34,217,197,78,199,187,78,27,34,0,1,0,0,0,415,64,29,18,114,134,166,112,176,212,120,18,0,9,75,222,220,373,85,24,44,526,178,61,534,319,495,597,738,184,52,118,0,0,2,-2,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,-1,-1,0,2,0,1,-4
TAZ,1356,2,19,20,7,14,11,9,6,0,3,4,1,0,0,30,7,4,7,9,15,17,7,11,23,11,3,0,1,6,21,20,33,9,0,6,48,45,11,57,28,73,68,92,28,1,20,2,18,21,7,14,10,9,6,0,3,5,1,0,0,29,7,4,8,9,16,15,8,11,22,11,4,0,1,6,22,19,33,9,0,6,48,49,10,60,27,75,71,100,27,0,19,0,-1,1,0,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,1,-2,1,0,-1,0,1,0,0,0,1,-1,0,0,0,0,0,4,-1,3,-1,2,3,8,-1,-1,-1
TAZ,1357,14,86,91,25,33,99,45,22,13,4,0,0,0,0,146,33,28,9,34,91,79,12,65,72,68,11,0,6,32,103,75,145,45,11,15,216,116,41,270,116,247,296,365,115,28,35,14,85,91,26,33,100,43,22,13,5,0,0,0,0,148,32,27,9,34,92,78,12,66,72,67,11,0,5,31,103,77,147,45,10,14,216,116,40,270,119,250,295,366,116,28,35,0,-1,0,1,0,1,-2,0,0,1,0,0,0,0,2,-1,-1,0,0,1,-1,0,1,0,-1,0,0,-1,-1,0,2,2,0,-1,-1,0,0,-1,0,3,3,-1,1,1,0,0
TAZ,1358,19,89,220,90,24,148,111,46,47,42,0,0,0,0,226,83,59,50,81,63,138,136,78,154,151,35,0,6,56,240,116,303,61,13,41,418,367,97,645,215,647,677,935,190,60,139,19,89,220,90,24,148,111,46,46,43,0,0,0,0,226,84,58,50,80,63,140,135,77,155,151,35,0,6,56,239,117,303,61,13,41,418,367,95,647,216,647,678,935,188,60,142,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,0,-1,0,2,-1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-2,2,1,0,1,0,-2,0,3
TAZ,1359,45,232,306,142,234,228,131,85,38,9,0,0,0,0,542,92,67,24,151,110,158,306,191,288,190,56,0,10,83,382,250,516,101,28,80,725,300,114,876,377,807,860,1120,247,84,216,45,232,305,143,234,228,131,84,39,9,0,0,0,0,543,92,66,24,150,111,157,307,191,287,191,56,0,10,83,382,250,515,101,28,81,725,299,115,878,376,809,859,1117,248,84,219,0,0,-1,1,0,0,0,-1,1,0,0,0,0,0,1,0,-1,0,-1,1,-1,1,0,-1,1,0,0,0,0,0,0,-1,0,0,1,0,-1,1,2,-1,2,-1,-3,1,0,3
TAZ,1360,99,653,836,347,479,645,380,216,180,32,2,0,0,1,1343,270,191,131,362,510,669,394,521,750,545,119,0,32,265,973,665,1374,285,68,208,1935,1070,367,2390,1063,2371,2519,3304,716,240,630,99,654,836,346,479,645,381,216,180,31,2,0,0,1,1343,270,191,131,362,511,669,393,522,750,544,119,0,32,265,972,666,1374,286,68,207,1935,1069,366,2391,1060,2370,2516,3308,717,239,622,0,1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,-1,1,0,1,0,-1,0,-1,-1,1,-3,-1,-3,4,1,-1,-8
TAZ,1361,57,399,539,247,291,511,204,137,62,33,2,2,0,0,909,163,118,52,203,297,398,344,319,482,366,75,0,25,136,649,432,891,203,45,103,1242,570,209,1552,680,1426,1585,2106,436,130,339,57,400,539,246,291,512,203,136,62,34,2,2,0,0,909,162,117,54,204,297,398,343,319,483,366,74,0,25,137,648,432,894,201,46,101,1242,576,208,1550,678,1425,1587,2099,446,132,335,0,1,0,-1,0,1,-1,-1,0,1,0,0,0,0,0,-1,-1,2,1,0,0,-1,0,1,0,-1,0,0,1,-1,0,3,-2,1,-2,0,6,-1,-2,-2,-1,2,-7,10,2,-4
TAZ,1362,8,48,69,36,26,61,30,28,15,0,0,1,0,0,102,28,23,8,16,44,38,63,42,51,52,16,0,3,21,76,61,112,22,9,18,161,99,38,195,101,209,224,293,54,28,58,8,47,71,35,26,62,30,28,14,0,0,1,0,0,103,28,23,7,15,45,38,63,42,51,52,16,0,3,21,75,62,113,21,9,18,161,95,38,194,103,207,223,295,50,28,57,0,-1,2,-1,0,1,0,0,-1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,1,1,-1,0,0,0,-4,0,-1,2,-2,-1,2,-4,0,-1
